account_alias,date_trunc,net,a_reg_week,a_reg_status,n_regs,improper_format,probable_duplicate,approx_alexa
q2,2016-09-08,74.220.215.0/24,2015-03-02,unconfirmed,1,f,f,21500
q2,2016-09-08,74.220.215.0/24,2015-03-02,unconfirmed,1,f,f,21500
f1,2016-11-16,74.76.222.0/24,2015-03-02,email-clicked,1,f,f,18000
g1,2016-10-31,75.135.105.0/24,2015-03-02,unconfirmed,1,f,f,17000
d1,2016-10-12,75.74.234.0/24,2015-03-02,email-clicked,1,f,f,20000
g1,2017-01-14,75.76.248.0/24,2015-03-02,unconfirmed,1,f,f,17000
m2,2016-09-07,76.10.26.0/24,2015-03-02,email-clicked,1,f,f,19500
l1,2017-01-19,76.127.90.0/24,2015-03-02,unconfirmed,1,f,f,10500
r1,2017-01-14,77.122.38.0/24,2015-03-02,email-clicked,2,f,f,22000
r2,2017-01-12,77.122.38.0/24,2016-01-18,email-clicked,2,f,f,22000
m2,2016-08-09,77.123.137.0/24,2015-03-02,email-clicked,1,f,f,19500
d3,2017-01-16,77.222.108.0/24,2015-12-07,email-clicked,1,f,f,20000
m1,2016-12-12,77.238.229.0/24,2015-03-02,email-clicked,1,f,f,19500
d3,2017-01-13,77.242.109.0/24,2015-12-07,email-clicked,1,f,f,20000
i2,2016-02-08,77.30.202.0/24,2015-02-16,unconfirmed,1,f,f,7000
i2,2016-02-08,77.30.202.0/24,2015-02-16,unconfirmed,1,f,f,7000
f1,2016-11-21,77.31.205.0/24,2015-03-02,email-clicked,1,f,f,18000
c1,2015-11-14,77.43.236.0/24,2015-02-23,unconfirmed,1,f,f,5000
f1,2016-11-30,77.47.204.0/24,2015-03-02,email-clicked,1,f,f,18000
f1,2016-11-30,77.47.204.0/24,2015-03-02,email-clicked,1,f,t,18000
f1,2016-11-30,77.47.204.0/24,2015-03-02,email-clicked,1,f,t,18000
f1,2016-12-05,77.47.204.0/24,2015-03-02,email-clicked,1,f,f,18000
f1,2016-11-22,77.47.205.0/24,2015-03-02,email-clicked,1,f,f,18000
m1,2017-01-21,77.66.153.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2017-01-21,77.89.236.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-22,78.106.146.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-22,78.106.146.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-24,78.106.146.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-24,78.106.146.0/24,2015-03-02,email-clicked,1,f,f,19500
s1,2016-11-25,78.108.83.0/24,2015-02-23,unconfirmed,1,f,f,6000
h2,2016-06-27,78.139.33.0/24,2016-05-16,manual,1,f,f,17000
h1,2015-12-02,78.160.100.0/24,2015-11-23,email-clicked,1,f,f,17000
i2,2016-08-23,78.168.215.0/24,2015-02-16,unconfirmed,1,f,f,7000
i2,2016-08-23,78.168.215.0/24,2015-02-16,unconfirmed,1,f,f,7000
h1,2016-09-23,78.172.139.0/24,2015-11-23,email-clicked,1,f,f,17000
g1,2016-02-04,78.179.8.0/24,2015-03-02,unconfirmed,1,f,f,17000
i1,2016-02-08,78.184.123.0/24,2015-02-23,unconfirmed,1,f,f,7000
g2,2016-03-26,78.227.191.0/24,2015-03-02,unconfirmed,1,f,f,17000
m2,2016-09-02,78.55.148.0/24,2015-03-02,email-clicked,1,f,f,19500
j1,2016-03-14,78.8.12.0/24,2015-03-02,unconfirmed,1,f,f,20000
g1,2017-01-18,78.88.22.0/24,2015-03-02,unconfirmed,1,f,f,17000
g1,2017-01-15,79.172.208.0/24,2015-03-02,unconfirmed,1,f,f,17000
m1,2017-01-13,79.175.252.0/24,2015-03-02,email-clicked,1,f,f,19500
b1,2015-08-09,79.187.220.0/24,2015-03-02,unconfirmed,1,f,f,8000
b1,2015-08-09,79.187.220.0/24,2015-03-02,unconfirmed,1,f,f,8000
b1,2015-08-09,79.187.220.0/24,2015-03-02,unconfirmed,1,f,f,8000
j2,2016-03-16,80.14.166.0/24,2015-03-02,unconfirmed,1,f,f,20000
g1,2016-02-04,80.146.116.0/24,2015-03-02,unconfirmed,1,f,f,17000
a2,2015-07-14,80.48.62.0/24,2015-02-23,unconfirmed,1,f,f,0
m2,2016-09-01,80.78.76.0/24,2015-03-02,email-clicked,1,f,f,19500
c1,2015-09-06,80.83.194.0/24,2015-02-23,unconfirmed,1,f,f,5000
h2,2016-06-26,81.12.187.0/24,2016-05-16,manual,1,f,f,17000
m2,2016-08-13,81.177.126.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-13,81.177.126.0/24,2015-03-02,email-clicked,1,f,f,19500
d3,2017-01-15,81.23.169.0/24,2015-12-07,email-clicked,1,f,f,20000
m1,2017-01-21,81.25.121.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2016-08-09,81.85.175.0/24,2015-03-02,email-clicked,1,f,f,19500
s1,2016-11-25,81.89.77.0/24,2015-02-23,unconfirmed,1,f,f,6000
m2,2016-08-21,82.112.39.0/24,2015-03-02,email-clicked,1,f,f,19500
g2,2016-12-14,82.127.194.0/24,2015-03-02,unconfirmed,1,f,f,17000
g1,2017-01-21,82.140.139.0/24,2015-03-02,unconfirmed,1,f,f,17000
g1,2017-01-08,82.146.34.0/24,2015-03-02,unconfirmed,1,f,f,17000
h2,2016-06-28,82.178.83.0/24,2016-05-16,manual,1,f,f,17000
d3,2017-01-17,82.207.61.0/24,2015-12-07,email-clicked,1,f,f,20000
g1,2017-01-20,82.77.155.0/24,2015-03-02,unconfirmed,1,f,f,17000
h2,2016-06-27,83.147.209.0/24,2016-05-16,manual,1,f,f,17000
m1,2016-05-27,83.149.21.0/24,2015-03-02,email-clicked,1,f,f,19500
g2,2017-01-03,83.223.18.0/24,2015-03-02,unconfirmed,1,f,f,17000
g1,2017-01-22,83.247.0.0/24,2015-03-02,unconfirmed,1,f,f,17000
r1,2016-10-29,83.66.46.0/24,2015-03-02,email-clicked,2,f,f,22000
m2,2016-08-13,83.69.30.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-13,83.69.30.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-09-01,83.78.113.0/24,2015-03-02,email-clicked,1,f,f,19500
i1,2016-02-07,84.110.111.0/24,2015-02-23,unconfirmed,1,f,f,7000
m2,2016-09-02,84.186.224.0/24,2015-03-02,email-clicked,1,f,f,19500
g1,2017-01-04,84.2.165.0/24,2015-03-02,unconfirmed,1,f,f,17000
i2,2016-09-07,85.113.101.0/24,2015-02-16,unconfirmed,1,f,f,7000
i2,2016-09-16,85.136.96.0/24,2015-02-16,unconfirmed,1,f,f,7000
m1,2017-01-09,85.169.61.0/24,2015-03-02,email-clicked,1,f,f,19500
g2,2016-11-18,85.192.168.0/24,2015-03-02,unconfirmed,1,f,f,17000
m1,2016-09-16,85.193.193.0/24,2015-03-02,email-clicked,1,f,f,19500
b1,2015-09-03,85.214.136.0/24,2015-03-02,unconfirmed,1,f,f,8000
l1,2016-03-27,85.21.78.0/24,2015-03-02,unconfirmed,1,f,f,10500
m2,2016-09-01,85.229.24.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-22,85.26.164.0/24,2015-03-02,email-clicked,1,f,f,19500
g1,2017-01-14,85.76.139.0/24,2015-03-02,unconfirmed,1,f,f,17000
i1,2017-01-02,86.108.71.0/24,2015-02-23,unconfirmed,1,f,f,7000
m1,2016-08-11,86.126.104.0/24,2015-03-02,email-clicked,1,f,f,19500
g1,2017-01-07,86.34.7.0/24,2015-03-02,unconfirmed,1,f,f,17000
m2,2016-09-01,86.82.118.0/24,2015-03-02,email-clicked,1,f,f,19500
d3,2017-01-10,87.117.62.0/24,2015-12-07,email-clicked,1,f,f,20000
f1,2016-11-22,87.224.158.0/24,2015-03-02,email-clicked,1,f,f,18000
g2,2017-01-07,87.244.148.0/24,2015-03-02,unconfirmed,1,f,f,17000
m2,2016-08-20,87.247.44.0/24,2015-03-02,email-clicked,1,f,f,19500
d3,2016-06-12,87.252.225.0/24,2015-12-07,email-clicked,1,f,f,20000
d3,2016-06-12,87.252.225.0/24,2015-12-07,email-clicked,1,f,f,20000
d3,2016-06-13,87.252.225.0/24,2015-12-07,email-clicked,1,f,f,20000
g2,2017-01-26,88.119.151.0/24,2015-03-02,unconfirmed,1,f,f,17000
g2,2016-12-20,88.156.147.0/24,2015-03-02,unconfirmed,1,f,f,17000
i1,2016-08-11,88.227.183.0/24,2015-02-23,unconfirmed,1,f,f,7000
r1,2016-10-30,88.230.27.0/24,2015-03-02,email-clicked,2,f,f,22000
d3,2016-01-17,88.2.49.0/24,2015-12-07,email-clicked,1,f,f,20000
d3,2016-01-17,88.2.49.0/24,2015-12-07,email-clicked,1,f,f,20000
g2,2016-12-09,88.87.85.0/24,2015-03-02,unconfirmed,1,f,f,17000
h2,2016-06-27,89.111.226.0/24,2016-05-16,manual,1,f,f,17000
r1,2016-10-31,89.129.234.0/24,2015-03-02,email-clicked,2,f,f,22000
m2,2016-08-29,89.137.168.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2017-01-21,89.175.118.0/24,2015-03-02,email-clicked,1,f,f,19500
g2,2016-12-08,89.236.39.0/24,2015-03-02,unconfirmed,1,f,f,17000
m1,2016-12-27,89.29.36.0/24,2015-03-02,email-clicked,1,f,f,19500
h2,2016-06-28,89.47.216.0/24,2016-05-16,manual,1,f,f,17000
m1,2016-08-09,90.178.215.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-22,91.124.116.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-13,91.124.218.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-13,91.124.218.0/24,2015-03-02,email-clicked,1,f,t,19500
m2,2016-08-13,91.124.218.0/24,2015-03-02,email-clicked,1,f,t,19500
m2,2016-08-14,91.124.218.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-14,91.124.218.0/24,2015-03-02,email-clicked,1,f,t,19500
g1,2016-02-04,91.140.152.0/24,2015-03-02,unconfirmed,1,f,f,17000
m2,2016-08-21,91.214.73.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-21,91.214.73.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-21,91.214.73.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-21,91.214.73.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-22,91.214.73.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-22,91.214.73.0/24,2015-03-02,email-clicked,1,f,f,19500
g1,2017-01-05,91.222.1.0/24,2015-03-02,unconfirmed,1,f,f,17000
m2,2016-08-13,91.224.68.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-14,91.224.68.0/24,2015-03-02,email-clicked,1,f,f,19500
c1,2016-01-22,91.225.203.0/24,2015-02-23,unconfirmed,1,f,f,5000
c1,2016-01-31,91.230.110.0/24,2015-02-23,unconfirmed,1,f,f,5000
m1,2017-01-09,91.81.12.0/24,2015-03-02,email-clicked,1,f,f,19500
m1,2016-05-30,92.112.198.0/24,2015-03-02,email-clicked,1,f,f,19500
d3,2017-01-14,92.115.58.0/24,2015-12-07,email-clicked,1,f,f,20000
c1,2016-10-27,92.240.134.0/24,2015-02-23,unconfirmed,1,f,f,5000
m1,2016-07-02,92.241.12.0/24,2015-03-02,email-clicked,1,f,f,19500
f1,2016-11-15,92.249.85.0/24,2015-03-02,email-clicked,1,f,f,18000
f1,2016-11-17,92.249.85.0/24,2015-03-02,email-clicked,1,f,f,18000
f1,2016-11-17,92.249.85.0/24,2015-03-02,email-clicked,1,f,t,18000
f1,2016-11-22,92.249.85.0/24,2015-03-02,email-clicked,1,f,f,18000
r2,2017-01-20,92.252.144.0/24,2016-01-18,email-clicked,2,f,f,22000
r2,2016-09-25,92.42.163.0/24,2016-01-18,email-clicked,2,f,f,22000
m2,2016-08-19,92.49.252.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-19,92.49.252.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-09-06,92.63.99.0/24,2015-03-02,email-clicked,1,f,f,19500
f1,2016-12-09,92.63.99.0/24,2015-03-02,email-clicked,1,f,f,18000
h1,2016-08-29,92.87.58.0/24,2015-11-23,email-clicked,1,f,f,17000
b1,2016-02-14,93.125.99.0/24,2015-03-02,unconfirmed,1,f,f,8000
d3,2017-01-16,93.137.161.0/24,2015-12-07,email-clicked,1,f,f,20000
r1,2017-01-21,93.170.132.0/24,2015-03-02,email-clicked,2,f,f,22000
g1,2016-02-04,93.196.12.0/24,2015-03-02,unconfirmed,1,f,f,17000
h1,2016-09-11,93.197.152.0/24,2015-11-23,email-clicked,1,f,f,17000
h1,2016-09-08,93.40.215.0/24,2015-11-23,email-clicked,1,f,f,17000
g2,2016-11-08,93.86.127.0/24,2015-03-02,unconfirmed,1,f,f,17000
b1,2016-06-23,94.126.196.0/24,2015-03-02,unconfirmed,1,f,f,8000
g2,2016-02-28,94.139.204.0/24,2015-03-02,unconfirmed,1,f,f,17000
m1,2017-01-12,94.140.71.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-19,94.180.25.0/24,2015-03-02,email-clicked,1,f,f,19500
c1,2016-10-30,94.231.134.0/24,2015-02-23,unconfirmed,1,f,f,5000
b1,2015-11-10,94.23.91.0/24,2015-03-02,unconfirmed,1,f,f,8000
d3,2017-01-11,94.251.13.0/24,2015-12-07,email-clicked,1,f,f,20000
m1,2016-12-12,94.255.148.0/24,2015-03-02,email-clicked,1,f,f,19500
d3,2017-01-01,94.40.86.0/24,2015-12-07,email-clicked,1,f,f,20000
m1,2016-10-25,94.41.117.0/24,2015-03-02,email-clicked,1,f,f,19500
r1,2016-10-31,94.44.255.0/24,2015-03-02,email-clicked,2,f,f,22000
g1,2017-01-22,94.50.205.0/24,2015-03-02,unconfirmed,1,f,f,17000
r2,2016-10-17,94.76.0.0/24,2016-01-18,email-clicked,2,f,f,22000
i2,2016-09-22,94.98.93.0/24,2015-02-16,unconfirmed,1,f,f,7000
m2,2016-05-30,95.106.171.0/24,2015-03-02,email-clicked,1,f,f,19500
g1,2017-01-23,95.107.52.0/24,2015-03-02,unconfirmed,1,f,f,17000
m1,2016-12-12,95.111.107.0/24,2015-03-02,email-clicked,1,f,f,19500
g2,2016-12-27,95.135.5.0/24,2015-03-02,unconfirmed,1,f,f,17000
g2,2016-01-24,95.154.70.0/24,2015-03-02,unconfirmed,1,f,f,17000
m2,2016-08-14,95.158.247.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-14,95.158.247.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-19,95.158.56.0/24,2015-03-02,email-clicked,1,f,f,19500
g1,2017-01-23,95.160.167.0/24,2015-03-02,unconfirmed,1,f,f,17000
d3,2017-01-08,95.160.82.0/24,2015-12-07,email-clicked,1,f,f,20000
g1,2017-01-19,95.160.86.0/24,2015-03-02,unconfirmed,1,f,f,17000
s1,2016-11-24,95.165.150.0/24,2015-02-23,unconfirmed,1,f,f,6000
i1,2017-01-09,95.181.179.0/24,2015-02-23,unconfirmed,1,f,f,7000
h2,2016-07-23,95.186.94.0/24,2016-05-16,manual,1,f,f,17000
m2,2016-08-19,95.189.181.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-19,95.189.181.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-20,95.189.181.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-20,95.189.181.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-20,95.189.181.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-20,95.189.181.0/24,2015-03-02,email-clicked,1,f,f,19500
g2,2016-12-04,95.191.138.0/24,2015-03-02,unconfirmed,1,f,f,17000
i1,2016-02-08,95.219.14.0/24,2015-02-23,unconfirmed,1,f,f,7000
f1,2016-11-22,95.34.95.0/24,2015-03-02,email-clicked,1,f,f,18000
m2,2016-08-16,95.55.90.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-17,95.55.90.0/24,2015-03-02,email-clicked,1,f,f,19500
d3,2017-01-17,95.56.126.0/24,2015-12-07,email-clicked,1,f,f,20000
m2,2016-08-17,95.57.98.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-17,95.57.98.0/24,2015-03-02,email-clicked,1,f,t,19500
m2,2016-08-17,95.57.98.0/24,2015-03-02,email-clicked,1,f,t,19500
m2,2016-08-17,95.57.98.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-17,95.57.98.0/24,2015-03-02,email-clicked,1,f,t,19500
m2,2016-08-17,95.57.98.0/24,2015-03-02,email-clicked,1,f,t,19500
g1,2017-01-21,95.69.188.0/24,2015-03-02,unconfirmed,1,f,f,17000
m1,2016-06-01,95.70.46.0/24,2015-03-02,email-clicked,1,f,f,19500
g2,2016-12-13,95.70.67.0/24,2015-03-02,unconfirmed,1,f,f,17000
m1,2016-12-13,95.70.67.0/24,2015-03-02,email-clicked,1,f,f,19500
f1,2016-11-21,95.71.244.0/24,2015-03-02,email-clicked,1,f,f,18000
d3,2017-01-17,95.78.0.0/24,2015-12-07,email-clicked,1,f,f,20000
d3,2017-01-16,95.78.44.0/24,2015-12-07,email-clicked,1,f,f,20000
m2,2016-09-06,95.85.84.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-08,95.85.84.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-09-06,95.85.84.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-09-06,95.85.84.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-09-07,95.85.84.0/24,2015-03-02,email-clicked,1,f,f,19500
g1,2017-01-07,95.85.84.0/24,2015-03-02,unconfirmed,1,f,f,17000
m2,2016-08-02,95.85.84.0/24,2015-03-02,email-clicked,1,f,f,19500
m2,2016-08-08,96.1.79.0/24,2015-03-02,email-clicked,1,f,f,19500
g1,2016-10-23,96.241.131.0/24,2015-03-02,unconfirmed,1,f,f,17000
q1,2016-12-21,96.32.211.0/24,2015-03-02,unconfirmed,1,f,f,21500
g1,2017-01-14,96.88.244.0/24,2015-03-02,unconfirmed,1,f,f,17000
d1,2016-07-30,98.118.249.0/24,2015-03-02,email-clicked,1,f,f,20000
g1,2016-10-12,98.253.4.0/24,2015-03-02,unconfirmed,1,f,f,17000
